id,ib_var_1,ib_var_2,ib_var_3,ib_var_4,ib_var_5,ib_var_6,ib_var_7,ib_var_8,ib_var_9,ib_var_10,ib_var_11,ib_var_12,ib_var_13,ib_var_14,ib_var_15,ib_var_16,ib_var_17,ib_var_18,ib_var_19,ib_var_20,ib_var_21,icn_var_22,icn_var_23,icn_var_24,ico_var_25,ico_var_26,ico_var_27,ico_var_28,ico_var_29,ico_var_30,ico_var_31,ico_var_32,ico_var_33,ico_var_34,ico_var_35,ico_var_36,ico_var_37,ico_var_38,ico_var_39,ico_var_40,ico_var_41,ico_var_42,ico_var_43,ico_var_44,ico_var_45,ico_var_46,ico_var_47,ico_var_48,ico_var_49,ico_var_50,ico_var_51,ico_var_52,ico_var_53,ico_var_54,ico_var_55,ico_var_56,ico_var_57,ico_var_58,ico_var_59,ico_var_60,ico_var_61,ico_var_62,ico_var_63,ico_var_64,if_var_65,if_var_66,if_var_67,if_var_68,if_var_69,if_var_70,if_var_71,if_var_72,if_var_73,if_var_74,if_var_75,if_var_76,if_var_77,if_var_78,if_var_79,if_var_80,if_var_81
1891,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,2,1,1,1,3,4,2,2,2,2,2,1,16,16,9,2,4,1,2,4,2,4,5,1,2,2,4,2,4,3,4,4,4,3,2,4,4,2,4,3,2,1,1,36,100,9,4540.5,5045,2,4,5,0.449999988,7,4,5,0.5,1.9512,3027,0.600000024,1
1892,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,3,1,1,4,4,3,3,3,4,3,4,9,14,20,9,4,4,4,4,3,4,4,4,2,4,3,4,2,2,4,2,2,4,2,4,2,4,2,2,3,2,2,2,48,100,13,2018,12108,2,3,1,0.699999988,0,8,9,0.766666651,14.0976,8072,0.699999988,4
1893,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,5,4,4,4,5,5,7,9,1,2,2,2,2,2,4,4,4,2,5,2,1,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,1,32,100,10,2522.5,30270,1,4,6,0.850000024,0,10,8,0.466666669,3.7561,5045,0.600000024,3
1894,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,3,1,2,5,5,4,5,4,5,3,5,9,7,12,1,2,2,5,4,2,2,4,5,1,5,3,4,2,1,4,2,2,1,2,1,2,1,3,1,1,2,1,1,37,100,5,5045,2018,50,4,3,0.899999976,0,4,4,0.566666663,8.2195,3531.5,0.733333349,3
1895,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,2,5,2,4,4,4,4,4,4,4,4,9,7,2,11,2,2,2,2,2,2,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,25,100,6,605.4000244,12108,6,1,1,0.800000012,0,19,17,0.400000006,1.6829,3531.5,0.600000024,0
1896,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,3,3,4,3,5,3,3,3,3,1,6,23,5,3,3,2,2,3,4,4,4,2,4,4,4,2,2,3,2,3,3,3,2,3,3,3,2,3,4,3,2,31,100,8,388.3999939,5826,1,4,5,0.675000012,0,8,6,0.566666663,33.3415,6797,0.733333349,3
1897,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,2,1,1,3,4,4,4,4,4,4,4,1,12,18,3,2,2,3,1,1,2,4,4,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,39,100,5,5045,4540.5,1,3,4,0.774999976,0,11,19,0.366666675,1.3415,1715.300049,0.533333361,2
1898,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,2,1,1,3,3,3,3,3,3,3,3,7,7,13,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,38,100,7,1456.5,6797,1,1,1,0.600000024,0,19,19,0.600000024,3.561,7282.5,0.600000024,4
1899,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,2,1,2,3,3,2,4,3,3,3,3,5,14,16,1,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,4,4,3,3,3,40,100,5,2320.699951,10090,1,5,7,0.600000024,0,14,13,0.600000024,2.5854,5045,0.633333325,3
1900,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,2,4,4,7,12,15,9,4,4,4,4,4,4,4,4,2,4,4,4,2,2,3,4,2,4,2,2,2,4,2,2,4,4,4,2,31,100,7,504,7560,1,6,3,0.75,0,13,8,0.800000012,16.561,3024,0.733333349,2
1901,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,3,4,4,4,4,4,4,4,4,6,11,18,7,4,4,2,4,3,3,4,4,2,4,2,4,2,2,2,4,2,4,2,2,2,4,2,2,2,4,2,2,47,100,11,806.4000244,3024,1,1,1,0.800000012,1,12,8,0.666666687,5.8049,1008,0.666666687,3
1902,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,2,5,4,4,4,4,5,4,4,1,9,9,1,4,4,4,4,4,4,4,5,2,5,4,4,2,2,2,4,2,4,2,2,4,4,3,2,2,4,2,2,34,100,5,6797,34512.5,3,5,5,0.850000024,0,11,8,0.800000012,24.7561,4855,0.800000012,4
1903,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,2,1,1,4,4,5,5,4,4,3,3,15,9,22,1,4,3,5,3,3,2,4,5,3,5,3,2,1,2,3,2,2,4,2,2,2,3,2,2,3,2,2,2,36,100,10,1512,604.7999878,1,4,5,0.800000012,0,6,6,0.666666687,12.7073,12096,0.733333349,4
1904,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,2,5,5,5,5,3,4,3,3,2,5,19,1,3,3,1,3,1,1,5,5,1,5,5,5,2,1,3,1,3,2,3,3,1,3,3,1,2,1,1,1,34,100,12,8738,10080,1,1,1,0.824999988,0,10,5,0.400000006,6.3902,2520,0.866666675,3
1905,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,1,2,2,4,4,3,3,2,2,2,1,9,9,4,4,3,3,3,3,3,4,4,2,4,3,4,2,2,4,2,4,2,3,4,3,2,4,3,3,3,2,2,36,100,3,302.3999939,2016,2,5,4,0.550000012,2,10,6,0.633333325,13.4634,1512,0.699999988,3
1906,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,2,1,3,3,4,3,4,3,2,2,4,7,11,23,5,4,2,2,3,2,2,4,4,2,4,2,4,1,2,3,4,4,4,4,2,2,4,4,2,2,4,2,2,33,100,20,8738,33566.39844,1,6,6,0.625,2,6,6,0.5,17.5122,12096,0.666666687,2
1907,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,3,3,3,3,3,3,3,3,3,3,1,12,23,1,3,4,2,2,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,49,100,7,604.7999878,2419.199951,1,1,3,0.600000024,0,14,15,0.566666663,9.3171,2520,0.566666663,2
1908,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,2,1,1,4,4,3,2,3,4,2,3,23,7,7,1,5,2,2,4,2,3,4,5,4,5,4,5,1,1,2,5,3,4,3,1,1,4,3,1,4,3,1,1,23,100,2,302.3999939,907.2000122,2,6,6,0.625,4,2,3,0.600000024,18.7561,1008,0.899999976,2
1909,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,3,1,1,4,4,4,4,4,4,4,4,15,7,17,1,2,3,2,2,2,2,4,4,2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,3,2,2,2,2,42,100,10,1814.400024,3024,2,1,3,0.800000012,0,17,15,0.433333337,5.9512,5040,0.600000024,4
1910,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,5,5,5,4,5,4,4,1,22,23,1,5,3,4,4,4,4,4,5,2,5,2,4,2,1,2,4,2,4,2,2,2,4,2,2,2,3,4,1,45,100,3,5040,5040,2,4,4,0.899999976,1,7,5,0.800000012,11,6552,0.733333349,3
1911,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,4,1,1,5,4,4,4,5,4,4,4,1,11,22,1,2,2,2,1,2,2,4,5,2,4,2,2,1,1,4,2,2,4,2,1,2,2,1,1,2,2,1,2,53,100,10,504,2520,1,3,2,0.850000024,0,11,5,0.366666675,6.3171,5040,0.633333325,2
1912,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,4,5,4,5,3,4,2,3,6,9,19,4,3,4,2,3,3,4,4,5,1,5,3,4,3,1,3,4,3,4,3,3,1,4,4,2,3,2,1,1,30,100,12,1512,15120,1,6,3,0.75,0,2,3,0.633333325,17.9512,5040,0.733333349,4
1913,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,4,4,19,9,22,7,2,3,2,2,1,2,4,4,2,4,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,41,100,13,8738,25200,2,1,1,0.800000012,0,15,16,0.400000006,1.5366,1512,0.600000024,2
1914,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,3,1,1,3,4,4,4,3,4,3,3,10,14,13,1,4,3,3,4,4,4,4,4,2,4,3,3,1,2,2,3,2,3,3,2,2,4,3,3,3,3,2,3,36,100,11,2520,20160,2,5,2,0.699999988,0,9,8,0.733333349,13.3171,5040,0.666666687,2
1915,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,4,4,3,4,3,3,3,11,12,13,7,2,2,2,1,2,2,5,5,2,5,1,2,2,2,3,1,3,2,2,3,2,1,3,2,2,1,2,3,37,100,12,1814.400024,3225.600098,1,5,5,0.699999988,0,9,4,0.366666675,12.0732,1512,0.666666687,3
1916,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,3,1,2,3,2,4,4,4,4,3,3,12,12,7,4,2,2,2,3,2,2,4,3,3,4,2,3,2,2,2,2,2,3,3,2,1,3,2,3,2,2,3,2,40,100,7,1008,4032,1,3,4,0.675000012,1,9,9,0.433333337,2.2927,3528,0.633333325,1
1917,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,3,1,1,4,5,4,5,5,4,5,5,5,7,23,1,1,2,1,2,1,1,4,5,1,5,2,2,1,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1,41,100,7,3427.199951,3427.199951,1,1,1,0.925000012,0,6,9,0.266666681,3.0976,2520,0.633333325,4
1918,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,3,1,2,3,3,3,3,3,3,3,4,1,8,14,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,41,100,7,8064,12096,1,7,4,0.625,0,16,18,0.600000024,1.3902,5040,0.633333325,2
1919,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,9,17,5,3,2,2,3,2,2,4,4,2,5,2,1,1,2,2,4,2,4,2,2,2,4,2,2,2,4,2,1,43,100,6,1512,20160,1,4,2,0.800000012,0,11,7,0.466666669,14.7073,5040,0.600000024,3
1920,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,5,4,5,4,5,4,4,5,11,7,1,2,1,1,1,2,1,4,5,1,4,2,1,2,1,2,3,1,2,1,1,2,2,2,1,2,2,1,2,29,100,5,3024,3024,1,1,2,0.875,0,5,7,0.266666681,1.8049,5040,0.566666663,2
1921,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,3,3,3,4,4,9,9,18,9,3,3,3,3,3,2,3,4,2,4,3,3,2,2,3,3,2,3,2,3,3,3,2,2,3,3,3,2,39,100,6,403.2000122,10080,1,1,4,0.725000024,0,12,10,0.566666663,7.0732,5040,0.633333325,5
1922,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,3,1,1,3,3,3,3,3,3,3,3,1,7,14,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,42,100,7,201.6000061,6048,1,1,1,0.600000024,0,19,19,0.600000024,3.9268,2016,0.600000024,2
1923,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,2,5,1,5,5,5,4,4,5,4,5,1,7,23,1,2,3,1,2,2,1,5,5,1,5,2,3,1,1,2,4,1,4,1,1,1,3,1,3,1,4,3,1,22,100,2,201.6000061,201.6000061,1,6,17,0.925000012,0,7,4,0.366666675,6.5854,201.6000061,0.699999988,0
1924,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,4,4,9,9,10,9,2,2,2,2,2,2,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,50,100,2,504,7761.600098,1,1,1,0.800000012,0,19,19,0.400000006,1.8537,6451.200195,0.600000024,2
1925,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,2,4,4,4,4,4,4,4,4,1,7,12,1,2,2,2,2,2,1,4,4,2,4,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,44,100,5,201.6000061,201.6000061,1,5,5,0.800000012,0,15,16,0.366666675,4.7561,201.6000061,0.633333325,2
1926,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,2,1,1,4,4,4,4,4,4,4,4,1,9,12,9,4,4,2,2,2,2,4,4,4,4,2,4,2,2,2,2,4,4,4,2,2,4,2,2,2,4,2,2,44,100,10,1209.599976,15120,2,2,3,0.800000012,2,13,11,0.533333361,8.7317,5040,0.733333349,3
1927,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,4,1,1,3,3,3,3,3,3,3,3,1,7,23,7,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,46,100,35,504,15120,1,1,1,0.600000024,0,17,15,0.600000024,3.2927,5040,0.566666663,2
1928,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,2,1,1,5,5,5,5,5,5,4,5,6,15,23,1,1,1,1,1,1,1,5,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,50,100,5,705.5999756,1512,1,2,3,0.975000024,0,17,17,0.200000003,6.5122,1008,0.600000024,5
1929,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,3,1,1,3,3,3,3,4,3,4,3,1,12,9,1,3,3,3,3,3,2,3,3,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,38,100,3,485.5,5826,1,1,1,0.649999976,0,11,15,0.566666663,9.2195,3398.5,0.633333325,2
1930,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,5,4,4,4,4,4,4,1,10,23,8,4,3,4,3,4,3,5,4,3,5,4,4,1,2,2,4,2,3,1,2,1,3,2,3,2,4,3,2,49,100,17,5040,11289.59961,1,3,4,0.824999988,0,6,4,0.699999988,10.2195,13104,0.833333313,3
1931,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,3,4,4,4,3,4,4,3,3,1,2,23,1,2,2,2,4,2,4,3,3,3,3,3,2,2,2,2,4,3,2,2,3,3,2,2,2,3,2,3,2,20,100,10,2520,8064,1,4,5,0.725000024,0,9,4,0.533333361,11.4878,5040,0.566666663,2
1932,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,3,1,2,4,5,5,5,4,5,4,3,1,11,20,9,4,2,3,3,1,3,2,4,2,5,2,4,1,2,4,1,3,5,3,2,2,3,2,2,3,3,2,2,38,100,12,1008,2016,3,5,5,0.875,6,3,6,0.533333361,19.0732,2016,0.633333325,1
1933,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,7,12,23,9,2,2,1,2,2,1,4,4,2,5,4,4,1,2,2,1,2,4,2,2,2,2,1,1,2,1,1,2,50,100,13,1008,7560,1,4,3,0.800000012,0,12,9,0.333333343,2.3902,5040,0.766666651,3
1934,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,7,7,12,1,4,2,2,2,2,2,4,4,4,4,2,2,2,2,2,4,2,4,2,3,4,4,2,2,2,2,4,2,42,100,21,302.3999939,5040,1,1,1,0.800000012,1,15,8,0.466666669,16.7561,3024,0.666666687,3
1935,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,,1,1,5,5,5,5,5,5,5,5,1,10,23,1,1,1,1,1,1,1,5,5,1,5,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,52,100,2,201.6000061,11088,1,5,5,1,0,17,17,0.200000003,2.1463,2016,0.633333325,2
1936,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,2,1,3,4,4,4,4,3,2,3,4,11,9,13,1,4,2,5,4,3,4,2,4,2,5,3,5,2,2,2,2,3,4,2,3,2,4,5,4,2,5,2,2,26,100,1,1512,34512.5,1,1,2,0.699999988,3,3,5,0.733333349,11.8537,5040,0.699999988,0
1937,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,4,4,4,3,4,4,2,4,7,5,23,11,4,2,3,4,4,5,4,4,3,4,5,4,2,2,3,4,2,4,2,3,2,4,2,2,3,2,2,2,45,100,6,8738,20160,1,2,4,0.725000024,0,4,6,0.733333349,16.9268,5040,0.800000012,2
1938,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,4,2,4,4,3,3,4,5,7,23,1,3,4,3,3,4,4,4,4,4,4,3,4,2,1,3,3,3,4,2,3,2,3,3,3,3,3,3,2,38,100,4,504,1008,1,3,3,0.699999988,1,5,9,0.699999988,10.5122,1008,0.766666651,5
1939,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,4,1,1,4,5,4,4,4,2,3,4,5,5,13,1,4,2,2,5,4,4,4,5,2,4,1,4,2,2,2,2,3,1,3,4,3,4,3,2,3,3,2,3,46,100,3,485.5,971,1,3,3,0.75,2,6,6,0.699999988,13.9512,2427.5,0.666666687,4
1940,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,2,5,4,5,4,4,4,5,4,7,9,5,1,4,2,3,4,2,2,4,4,2,4,4,2,2,2,4,2,2,5,2,4,1,4,1,2,2,5,2,2,47,100,7,2016,8064,1,3,4,0.875,2,6,5,0.566666663,24.3415,5040,0.666666687,3
1941,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,3,4,3,4,1,12,23,6,3,4,2,2,2,2,4,4,2,5,2,4,2,2,3,4,3,4,4,3,2,3,3,3,2,2,2,2,53,100,16,705.5999756,4536,1,1,4,0.75,1,8,8,0.5,14.3171,1512,0.699999988,0
1942,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,2,1,2,4,4,4,4,4,4,4,4,1,9,14,7,4,3,3,3,4,4,5,5,3,5,3,5,1,2,2,3,2,4,2,3,3,4,3,2,2,4,3,1,39,100,7,1512,8064,1,3,3,0.800000012,0,10,4,0.699999988,15.5366,2116.800049,0.866666675,3
1943,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,2,4,4,4,4,4,3,3,4,7,7,13,7,3,3,2,3,2,2,4,3,3,4,2,3,2,2,3,2,3,4,2,3,3,3,2,2,2,2,3,2,30,100,3,504,201.6000061,1,1,1,0.75,0,11,7,0.5,19.2439,201.6000061,0.633333325,2
1944,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,4,4,4,4,5,5,4,4,1,11,15,1,4,2,4,4,2,4,4,5,2,5,2,4,1,1,2,4,2,4,2,1,1,3,2,2,1,4,1,1,46,100,20,1008,6048,1,3,1,0.850000024,2,7,4,0.666666687,10.7317,5040,0.733333349,4
1945,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,4,3,3,4,4,4,4,9,15,12,11,2,3,2,2,2,2,4,4,2,4,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,31,100,4,2520,34512.5,1,4,2,0.75,0,15,15,0.433333337,1.2927,10080,0.600000024,3
1946,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,2,1,3,4,5,4,5,4,5,5,5,9,17,23,1,5,5,5,1,1,2,5,5,1,5,5,5,1,1,2,5,1,5,1,2,2,5,1,1,1,5,2,1,27,100,3,201.6000061,34512.5,3,1,3,0.925000012,3,9,6,0.633333325,9.1707,2016,0.866666675,2
1947,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,3,1,1,4,5,4,4,5,4,4,4,7,17,7,1,4,4,2,4,2,2,4,4,2,4,2,1,2,1,4,4,1,4,2,2,2,4,2,2,2,2,4,2,37,100,13,3024,34512.5,1,3,4,0.850000024,1,9,8,0.600000024,27.0732,5040,0.566666663,3
1948,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,3,1,2,4,4,4,4,4,5,4,3,1,13,17,5,4,4,2,4,2,2,4,4,4,4,4,4,1,2,2,4,2,4,2,2,4,4,2,2,2,4,2,1,37,100,10,504,5040,1,4,4,0.800000012,1,8,8,0.600000024,18,5040,0.800000012,3
1949,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,3,5,4,4,4,4,4,3,4,5,12,17,1,4,3,4,3,4,3,4,5,2,4,4,3,2,2,1,3,4,4,3,3,3,4,3,4,2,4,3,2,29,100,2,1008,20160,1,4,4,0.800000012,0,6,4,0.699999988,15.7317,2520,0.733333349,1
1950,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,3,1,1,3,5,4,4,4,4,3,4,11,12,22,1,3,3,3,3,2,2,4,3,4,4,3,2,2,2,3,2,3,3,3,2,3,3,3,2,2,2,3,3,44,100,5,1512,8064,1,1,5,0.774999976,0,8,10,0.533333361,11.7073,3024,0.666666687,3
1951,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,4,5,5,5,4,4,4,4,9,9,19,1,2,2,2,1,2,2,5,5,1,5,1,2,2,1,2,1,3,2,3,3,2,2,2,1,1,2,1,3,36,100,5,1512,3024,3,5,3,0.875,0,12,4,0.366666675,7.5854,2520,0.633333325,5
1952,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,2,4,4,4,4,4,4,4,4,1,7,9,1,4,4,4,4,2,2,4,4,3,4,4,4,2,2,2,4,4,4,2,2,2,4,2,2,2,4,4,2,35,100,5,504,302.3999939,1,1,1,0.800000012,1,13,9,0.666666687,11.2683,201.6000061,0.766666651,2
1953,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,4,1,1,3,3,3,3,4,4,3,3,1,7,22,1,2,1,2,2,1,2,4,5,4,4,3,3,1,3,3,2,2,1,2,4,2,3,3,2,3,2,2,2,37,100,15,4032,5241.600098,1,2,2,0.649999976,0,7,5,0.333333343,1.7073,5040,0.766666651,3
1954,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,4,4,3,4,3,3,4,3,1,12,7,1,3,3,2,3,3,2,4,4,3,4,4,4,3,2,2,4,3,4,3,2,2,4,2,1,2,4,3,2,33,100,6,1008,2520,3,6,6,0.699999988,0,6,3,0.533333361,6.878,2520,0.766666651,2
1955,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,,1,2,3,4,4,4,4,4,4,4,1,12,11,7,2,2,2,2,2,2,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,39,100,3,8738,12096,1,6,6,0.774999976,0,17,19,0.400000006,4.1463,2520,0.600000024,3
1956,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,2,1,2,4,5,4,4,2,5,2,3,7,7,8,6,2,3,4,3,3,3,3,4,1,5,3,4,1,2,2,2,2,4,3,3,2,3,4,2,3,2,2,2,35,100,14,403.2000122,2419.199951,1,1,1,0.725000024,0,5,10,0.600000024,12.1463,3528,0.666666687,3
1957,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,2,4,4,4,4,3,4,3,4,9,13,5,3,3,4,2,2,2,3,5,4,2,4,5,4,2,2,2,4,2,5,2,2,2,3,3,2,2,3,2,2,26,100,8,604.7999878,34512.5,1,5,4,0.75,0,6,7,0.533333361,9.878,5040,0.800000012,2
1958,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,2,1,2,4,4,4,4,4,4,4,4,1,14,18,7,2,2,2,2,2,2,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,33,100,2,2520,20160,1,1,3,0.800000012,0,19,17,0.400000006,7.2195,3024,0.600000024,2
1959,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,3,3,2,5,4,4,4,2,4,2,2,1,12,23,9,4,3,2,4,4,1,5,4,4,5,4,1,2,4,2,4,3,2,2,4,4,4,4,2,2,4,2,1,49,100,10,388.3999939,971,1,5,5,0.675000012,2,5,3,0.600000024,25.5854,971,0.766666651,2
1960,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,5,4,5,4,5,1,12,14,5,4,3,3,3,2,3,4,4,3,5,3,4,2,1,2,2,3,3,1,2,3,2,2,2,1,3,1,2,47,100,12,907.2000122,5040,1,1,7,0.875,1,4,6,0.600000024,9.1707,1512,0.766666651,3
1961,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,2,1,1,5,5,5,5,5,5,5,5,1,14,23,1,4,3,1,3,2,3,5,2,4,5,1,4,1,1,2,2,4,4,2,1,4,2,3,1,1,1,1,1,34,100,10,504,20160,1,3,3,1,7,10,9,0.533333361,15.0244,3528,0.699999988,3
1962,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,4,1,1,4,5,4,4,4,5,5,5,1,8,8,8,1,2,2,1,2,2,4,5,3,4,1,3,2,2,2,2,2,1,2,2,1,2,1,3,2,2,1,2,43,100,5,806.4000244,5040,1,1,4,0.899999976,0,8,7,0.333333343,1.439,6048,0.666666687,1
